x-axis,1
second,Volt
-3.750E-03,
-1.200E-03,
+1.350E-03,+2.290327E+00
+3.900E-03,+2.292839E+00
+6.450E-03,+2.307915E+00
+9.000E-03,+2.307915E+00
+11.550E-03,+2.287814E+00
+14.100E-03,+2.307915E+00
+16.650E-03,+2.287814E+00
+19.200E-03,+2.287814E+00
+21.750E-03,+2.287814E+00
+24.300E-03,+2.302889E+00
+26.850E-03,+2.295352E+00
+29.400E-03,+2.317965E+00
+31.950E-03,+2.295352E+00
+34.500E-03,+2.307915E+00
+37.050E-03,+2.307915E+00
+39.600E-03,+2.287814E+00
+42.150E-03,+2.290327E+00
+44.700E-03,+2.292839E+00
+47.250E-03,+2.300377E+00
+49.800E-03,+2.307915E+00
+52.350E-03,+2.295352E+00
+54.900E-03,+2.292839E+00
+57.450E-03,+2.287814E+00
+60.000E-03,+2.307915E+00
+62.550E-03,+2.307915E+00
+65.100E-03,+2.307915E+00
+67.650E-03,+2.295352E+00
+70.200E-03,+2.307915E+00
+72.750E-03,+2.307915E+00
+75.300E-03,+2.292839E+00
+77.850E-03,+2.287814E+00
+80.400E-03,+2.307915E+00
+82.950E-03,+2.290327E+00
+85.500E-03,+2.302889E+00
+88.050E-03,+2.282789E+00
+90.600E-03,+2.297864E+00
+93.150E-03,+2.300377E+00
+95.700E-03,+2.292839E+00
+98.250E-03,+2.290327E+00
+100.800E-03,+2.307915E+00
+103.350E-03,+2.305402E+00
+105.900E-03,+2.302889E+00
+108.450E-03,+2.295352E+00
+111.000E-03,+2.307915E+00
+113.550E-03,+2.300377E+00
+116.100E-03,+2.312940E+00
+118.650E-03,+2.307915E+00
+121.200E-03,+2.287814E+00
+123.750E-03,+2.305402E+00
+126.300E-03,+2.302889E+00
+128.850E-03,+2.320477E+00
+131.400E-03,+2.307915E+00
+133.950E-03,+2.320477E+00
+136.500E-03,+2.302889E+00
+139.050E-03,+2.290327E+00
+141.600E-03,+2.287814E+00
+144.150E-03,+2.307915E+00
+146.700E-03,+2.312940E+00
+149.250E-03,+2.307915E+00
+151.800E-03,+2.307915E+00
+154.350E-03,+2.287814E+00
+156.900E-03,+2.302889E+00
+159.450E-03,+2.270226E+00
+162.000E-03,+2.307915E+00
+164.550E-03,+2.305402E+00
+167.100E-03,+2.287814E+00
+169.650E-03,+2.300377E+00
+172.200E-03,+2.287814E+00
+174.750E-03,+2.300377E+00
+177.300E-03,+2.292839E+00
+179.850E-03,+2.307915E+00
+182.400E-03,+2.307915E+00
+184.950E-03,+2.305402E+00
+187.500E-03,+2.287814E+00
+190.050E-03,+2.300377E+00
+192.600E-03,+2.287814E+00
+195.150E-03,+2.307915E+00
+197.700E-03,+2.292839E+00
+200.250E-03,+2.305402E+00
+202.800E-03,+2.287814E+00
+205.350E-03,+2.287814E+00
+207.900E-03,+2.292839E+00
+210.450E-03,+2.307915E+00
+213.000E-03,+2.307915E+00
+215.550E-03,+2.307915E+00
+218.100E-03,+2.287814E+00
+220.650E-03,+2.270226E+00
+223.200E-03,+2.267714E+00
+225.750E-03,+2.287814E+00
+228.300E-03,+2.292839E+00
+230.850E-03,+2.300377E+00
+233.400E-03,+2.307915E+00
+235.950E-03,+2.287814E+00
+238.500E-03,+2.287814E+00
+241.050E-03,+2.307915E+00
+243.600E-03,+2.287814E+00
+246.150E-03,+2.287814E+00
+248.700E-03,+2.287814E+00
+251.250E-03,+2.307915E+00
+253.800E-03,+2.307915E+00
+256.350E-03,+2.295352E+00
+258.900E-03,+2.307915E+00
+261.450E-03,+2.307915E+00
+264.000E-03,+2.287814E+00
+266.550E-03,+2.305402E+00
+269.100E-03,+2.307915E+00
+271.650E-03,+2.307915E+00
+274.200E-03,+2.287814E+00
+276.750E-03,+2.295352E+00
+279.300E-03,+2.302889E+00
+281.850E-03,+2.305402E+00
+284.400E-03,+2.307915E+00
+286.950E-03,+2.287814E+00
+289.500E-03,+2.287814E+00
+292.050E-03,+2.307915E+00
+294.600E-03,+2.307915E+00
+297.150E-03,+2.295352E+00
+299.700E-03,+2.307915E+00
+302.250E-03,+2.290327E+00
+304.800E-03,+2.287814E+00
+307.350E-03,+2.305402E+00
+309.900E-03,+2.307915E+00
+312.450E-03,+2.300377E+00
+315.000E-03,+2.297864E+00
+317.550E-03,+2.295352E+00
+320.100E-03,+2.302889E+00
+322.650E-03,+2.290327E+00
+325.200E-03,+2.307915E+00
+327.750E-03,+2.305402E+00
+330.300E-03,+2.302889E+00
+332.850E-03,+2.295352E+00
+335.400E-03,+2.287814E+00
+337.950E-03,+2.287814E+00
+340.500E-03,+2.322990E+00
+343.050E-03,+2.305402E+00
+345.600E-03,+2.287814E+00
+348.150E-03,+2.287814E+00
+350.700E-03,+2.307915E+00
+353.250E-03,+2.307915E+00
+355.800E-03,+2.287814E+00
+358.350E-03,+2.300377E+00
+360.900E-03,+2.307915E+00
+363.450E-03,+2.307915E+00
+366.000E-03,+2.328015E+00
+368.550E-03,+2.290327E+00
+371.100E-03,+2.302889E+00
+373.650E-03,+2.307915E+00
+376.200E-03,+2.307915E+00
+378.750E-03,+2.307915E+00
+381.300E-03,+2.287814E+00
+383.850E-03,+2.305402E+00
+386.400E-03,+2.287814E+00
+388.950E-03,+2.287814E+00
+391.500E-03,+2.302889E+00
+394.050E-03,+2.307915E+00
+396.600E-03,+2.297864E+00
+399.150E-03,+2.307915E+00
+401.700E-03,+2.307915E+00
+404.250E-03,+2.307915E+00
+406.800E-03,+2.287814E+00
+409.350E-03,+2.307915E+00
+411.900E-03,+2.292839E+00
+414.450E-03,+2.292839E+00
+417.000E-03,+2.307915E+00
+419.550E-03,+2.307915E+00
+422.100E-03,+2.292839E+00
+424.650E-03,+2.307915E+00
+427.200E-03,+2.287814E+00
+429.750E-03,+2.305402E+00
+432.300E-03,+2.302889E+00
+434.850E-03,+2.307915E+00
+437.400E-03,+2.297864E+00
+439.950E-03,+2.287814E+00
+442.500E-03,+2.307915E+00
+445.050E-03,+2.322990E+00
+447.600E-03,+2.307915E+00
+450.150E-03,+2.287814E+00
+452.700E-03,+2.302889E+00
+455.250E-03,+2.300377E+00
+457.800E-03,+2.297864E+00
+460.350E-03,+2.307915E+00
+462.900E-03,+2.302889E+00
+465.450E-03,+2.305402E+00
+468.000E-03,+2.328015E+00
+470.550E-03,+2.290327E+00
+473.100E-03,+2.302889E+00
+475.650E-03,+2.295352E+00
+478.200E-03,+2.317965E+00
+480.750E-03,+2.287814E+00
+483.300E-03,+2.292839E+00
